Name,Light-Years From Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Type,Discovery Date,Mass,Planet Radius,Orbital Radius,Orbital Period,Eccentricity,Direction Method
HAT-P-5 b,989,0.98 Jupiters,11.954,2007,https://exoplanets.nasa.gov/exoplanet-catalog/1222/hat-p-5-b/
HAT-P-60 b,761,0.574 Jupiters,9.727,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7914/hat-p-60-b/
HAT-P-61 b,1105,1.057 Jupiters,13.096,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7915/hat-p-61-b/
HAT-P-62 b,1138,0.761 Jupiters,12.539,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7916/hat-p-62-b/
HAT-P-63 b,14624,0.614 Jupiters,20.1544,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7917/hat-p-63-b/
HAT-P-64 b,2126,0.58 Jupiters,12.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7918/hat-p-64-b/
HAT-P-65 b,2409,0.527 Jupiters,13.121,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3390/hat-p-65-b/
HAT-P-66 b,3051,0.783 Jupiters,13.014,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3391/hat-p-66-b/
HAT-P-67 b,1212,0.34 Jupiters,10.106,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3485/hat-p-67-b/
HAT-P-68 b,659,0.724 Jupiters,13.802,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7794/hat-p-68-b/
HAT-P-69 b,1113,3.58 Jupiters,9.774,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7454/hat-p-69-b/
HAT-P-6 b,898,1.32 Jupiters,10.469,2007,https://exoplanets.nasa.gov/exoplanet-catalog/1223/hat-p-6-b/
HAT-P-70 b,1079,6.78 Jupiters,9.47,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7455/hat-p-70-b/
HAT-P-7 b,1113,1.84 Jupiters,10.481,2008,https://exoplanets.nasa.gov/exoplanet-catalog/1717/hat-p-7-b/
HAT-P-8 b,690,1.28 Jupiters,10.358,2008,https://exoplanets.nasa.gov/exoplanet-catalog/1224/hat-p-8-b/
HAT-P-9 b,1485,0.749 Jupiters,12.344,2008,https://exoplanets.nasa.gov/exoplanet-catalog/1225/hat-p-9-b/
HATS-10 b,1745,0.526 Jupiters,13.202,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5463/hats-10-b/
HATS-11 b,3081,0.83 Jupiters,14.06,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3393/hats-11-b/
HATS-12 b,2434,2.39 Jupiters,12.831,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3394/hats-12-b/
HATS-13 b,1376,0.543 Jupiters,13.911,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4328/hats-13-b/
HATS-14 b,1673,1.071 Jupiters,14.052,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4329/hats-14-b/
HATS-15 b,3717,2.17 Jupiters,14.909,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3285/hats-15-b/
HATS-16 b,2469,3.27 Jupiters,13.957,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3286/hats-16-b/
HATS-17 b,1306,1.338 Jupiters,12.402,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5499/hats-17-b/
HATS-18 b,2037,1.9795 Jupiters,14.188,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3405/hats-18-b/
HATS-1 b,926,1.855 Jupiters,12.155,2012,https://exoplanets.nasa.gov/exoplanet-catalog/259/hats-1-b/
HATS-22 b,749,2.74 Jupiters,13.397,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3467/hats-22-b/
HATS-23 b,2084,1.47 Jupiters,13.84,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3468/hats-23-b/
HATS-24 b,1612,2.26 Jupiters,12.915,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3469/hats-24-b/
HATS-25 b,1537,0.613 Jupiters,13.172,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3275/hats-25-b/
HATS-26 b,2811,0.65 Jupiters,13.006,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3276/hats-26-b/
HATS-27 b,2665,0.53 Jupiters,12.782,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3277/hats-27-b/
HATS-28 b,1746,0.672 Jupiters,13.981,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3278/hats-28-b/
HATS-29 b,1154,0.653 Jupiters,12.62,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3279/hats-29-b/
HATS-2 b,1115,1.345 Jupiters,13.565,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1265/hats-2-b/
HATS-30 b,1116,0.706 Jupiters,12.283,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3280/hats-30-b/
HATS-31 b,2525,0.88 Jupiters,13.315,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3423/hats-31-b/
HATS-32 b,2431,0.92 Jupiters,14.386,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3424/hats-32-b/
HATS-33 b,810,1.192 Jupiters,11.91,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3425/hats-33-b/
HATS-34 b,1660,0.941 Jupiters,13.857,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3426/hats-34-b/
HATS-35 b,1678,1.222 Jupiters,12.609,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3429/hats-35-b/
HATS-36 b,2794,3.216 Jupiters,14.364,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6153/hats-36-b/
HATS-37 A b,691,31.46517 Earths,12.341,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7667/hats-37-a-b/
HATS-38 b,1121,23.51942 Earths,11.967,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7668/hats-38-b/
HATS-39 b,2866,0.63 Jupiters,12.745,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6288/hats-39-b/
HATS-3 b,1341,1.071 Jupiters,12.433,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1266/hats-3-b/
HATS-40 b,4379,1.59 Jupiters,13.478,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6283/hats-40-b/
HATS-41 b,2406,9.7 Jupiters,12.678,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6284/hats-41-b/
HATS-42 b,2611,1.88 Jupiters,13.682,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6285/hats-42-b/
HATS-43 b,1182,0.261 Jupiters,13.562,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6298/hats-43-b/
HATS-44 b,1455,0.56 Jupiters,14.397,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6299/hats-44-b/
HATS-45 b,2519,0.7 Jupiters,13.325,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6300/hats-45-b/
HATS-46 b,1480,0.173 Jupiters,13.783,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6301/hats-46-b/
HATS-47 b,981,0.369 Jupiters,14.602,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7594/hats-47-b/
HATS-48 A b,860,0.243 Jupiters,14.226,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7595/hats-48-a-b/
HATS-49 b,1058,0.353 Jupiters,14.988,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7596/hats-49-b/
HATS-4 b,1358,1.323 Jupiters,13.516,2014,https://exoplanets.nasa.gov/exoplanet-catalog/260/hats-4-b/
HATS-50 b,2468,0.39 Jupiters,14.045,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6138/hats-50-b/
HATS-51 b,1271,0.768 Jupiters,12.525,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6139/hats-51-b/
HATS-52 b,1811,2.24 Jupiters,13.844,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6140/hats-52-b/
HATS-53 b,1911,0.595 Jupiters,13.944,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6141/hats-53-b/
HATS-54 b,2442,0.76 Jupiters,13.937,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7456/hats-54-b/
HATS-55 b,1989,0.921 Jupiters,13.525,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7457/hats-55-b/
HATS-56 b,1841,0.602 Jupiters,11.477,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7458/hats-56-b/
HATS-57 b,912,3.147 Jupiters,12.333,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7459/hats-57-b/
HATS-58 A b,1317,1.03 Jupiters,11.572,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7460/hats-58-a-b/
HATS-59 b,2097,0.806 Jupiters,14.033,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6426/hats-59-b/
HATS-59 c,2097,12.7 Jupiters,14.033,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6427/hats-59-c/
HATS-5 b,804,0.237 Jupiters,12.598,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1267/hats-5-b/
HATS-60 b,1587,0.662 Jupiters,12.662,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6450/hats-60-b/
HATS-61 b,2217,3.4 Jupiters,13.352,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6451/hats-61-b/
HATS-62 b,1706,0.179 Jupiters,14.171,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6452/hats-62-b/
HATS-63 b,2033,0.96 Jupiters,13.992,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6453/hats-63-b/
HATS-64 b,3523,0.96 Jupiters,13.045,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6454/hats-64-b/
HATS-65 b,1609,0.821 Jupiters,12.679,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6455/hats-65-b/
HATS-66 b,4821,5.33 Jupiters,14.283,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6456/hats-66-b/
HATS-67 b,3132,1.45 Jupiters,13.698,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6457/hats-67-b/
HATS-68 b,1970,1.29 Jupiters,12.312,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6458/hats-68-b/
HATS-69 b,1352,0.577 Jupiters,14.074,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6459/hats-69-b/
HATS-6 b,552,0.319 Jupiters,15.044,2015,https://exoplanets.nasa.gov/exoplanet-catalog/1268/hats-6-b/
HATS-70 b,4759,12.9 Jupiters,12.227,2019,https://exoplanets.nasa.gov/exoplanet-catalog/6491/hats-70-b/
HATS-71 b,457,0.37 Jupiters,16.437,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7753/hats-71-b/
HATS-72 b,416,39.85588 Earths,12.324,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7597/hats-72-b/
HATS-74 A b,977,1.46 Jupiters,17.26,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8354/hats-74-a-b/
HATS-75 b,636,0.491 Jupiters,15.689,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8355/hats-75-b/
HATS-76 b,1258,2.629 Jupiters,16.68,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8356/hats-76-b/
HATS-77 b,1423,1.374 Jupiters,16.195,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8357/hats-77-b/
HATS-7 b,785,38.1396 Earths,13.347,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6302/hats-7-b/
HATS-8 b,2592,0.138 Jupiters,14.512,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5208/hats-8-b/
HATS-9 b,2083,0.837 Jupiters,13.256,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5462/hats-9-b/
HD 100546 b,358,752 Jupiters,6.69,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6713/hd-100546-b/
HD 100655 b,447,1.61 Jupiters,6.4421,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6714/hd-100655-b/
HD 100777 b,162,1.03 Jupiters,8.42,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6715/hd-100777-b/
HD 10180 c,127,13.1 Earths,7.33,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6806/hd-10180-c/
HD 10180 d,127,11.75 Earths,7.33,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6807/hd-10180-d/
HD 10180 e,127,25.1 Earths,7.33,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6808/hd-10180-e/
HD 10180 f,127,23.9 Earths,7.33,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6809/hd-10180-f/
HD 10180 g,127,21.4 Earths,7.33,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6810/hd-10180-g/
HD 10180 h,127,0.203 Jupiters,7.33,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6811/hd-10180-h/
HD 101930 b,98,0.25 Jupiters,8.21,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6716/hd-101930-b/
HD 102117 b,129,0.17 Jupiters,7.47,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6717/hd-102117-b/
HD 102195 b,96,0.41 Jupiters,8.07,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6718/hd-102195-b/
HD 102272 b,1132,4.94 Jupiters,8.69,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6719/hd-102272-b/
HD 102329 b,708,8.16 Jupiters,7.88,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6721/hd-102329-b/
HD 102329 c,708,1.52 Jupiters,7.88,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7295/hd-102329-c/
HD 102365 b,30,16 Earths,4.89,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6720/hd-102365-b/
HD 102843 b,205,0.35837 Jupiters,9.26,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7375/hd-102843-b/
HD 102956 b,398,0.96 Jupiters,7.86,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6722/hd-102956-b/
HD 103197 b,186,28.6047 Earths,9.4,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6723/hd-103197-b/
HD 103720 b,149,0.62 Jupiters,9.5,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6724/hd-103720-b/
HD 103774 b,184,0.367 Jupiters,7.13463,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6725/hd-103774-b/
HD 103891 b,181,1.44 Jupiters,6.59451,2022,https://exoplanets.nasa.gov/exoplanet-catalog/8500/hd-103891-b/
HD 103949 b,86,11.2 Earths,8.7,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7376/hd-103949-b/
HD 104067 b,66,0.16 Jupiters,7.92,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6726/hd-104067-b/
HD 10442 b,442,1.487 Jupiters,7.828,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6812/hd-10442-b/
HD 104985 b,328,8.3 Jupiters,5.79389,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6727/hd-104985-b/
HD 105779 b,180,0.64 Jupiters,8.65,2022,https://exoplanets.nasa.gov/exoplanet-catalog/8501/hd-105779-b/
HD 106252 b,125,6.93 Jupiters,7.41,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6728/hd-106252-b/
HD 106270 b,306,10.13 Jupiters,7.58,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6729/hd-106270-b/
HD 106315 b,357,12.6 Earths,8.951,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7330/hd-106315-b/
HD 106315 c,357,15.2 Earths,8.951,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7331/hd-106315-c/
HD 10647 b,57,0.94 Jupiters,5.52,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6813/hd-10647-b/
HD 106515 A b,111,9.61 Jupiters,7.971,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6730/hd-106515-a-b/
HD 106906 b,336,11 Jupiters,7.8,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6731/hd-106906-b/
HD 10697 b,108,6.383 Jupiters,6.28262,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6571/hd-10697-b/
HD 107148 b,161,0.21 Jupiters,8.01,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6732/hd-107148-b/
HD 107148 c,161,19.89606 Earths,8.01,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7877/hd-107148-c/
HD 108147 b,127,0.261 Jupiters,6.99,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6733/hd-108147-b/
HD 108236 b,211,3.24 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7802/hd-108236-b/
HD 108236 c,211,4.94 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7803/hd-108236-c/
HD 108236 d,211,6.98 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7804/hd-108236-d/
HD 108236 e,211,9.71 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7805/hd-108236-e/
HD 108236 f,211,4.72 Earths,9.25,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7806/hd-108236-f/
HD 108341 b,160,3.5 Jupiters,9.38,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6734/hd-108341-b/
HD 108863 b,537,2.414 Jupiters,7.71,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6735/hd-108863-b/
HD 108874 b,194,1.42 Jupiters,8.76,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6736/hd-108874-b/
HD 108874 c,194,0.99 Jupiters,8.76,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6737/hd-108874-c/
HD 109246 b,221,0.86 Jupiters,8.751,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6738/hd-109246-b/
HD 109271 b,182,17.162 Earths,8.04,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6739/hd-109271-b/
HD 109271 c,182,24.154 Earths,8.04,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6740/hd-109271-c/
HD 109286 b,181,2.99 Jupiters,8.78,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7925/hd-109286-b/
HD 109749 b,206,0.27 Jupiters,8.08,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6741/hd-109749-b/
HD 10975 b,380,0.45 Jupiters,5.94188,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8363/hd-10975-b/
HD 110014 b,329,11.09 Jupiters,4.64597,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6742/hd-110014-b/
HD 110082 b,343,10.3 Earths,9.23,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7827/hd-110082-b/
HD 110113 b,347,4.55 Earths,10.09,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7814/hd-110113-b/
HD 110113 c,347,10.5 Earths,10.09,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7815/hd-110113-c/
HD 111232 b,94,7.14 Jupiters,7.59,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6743/hd-111232-b/
HD 111591 b,372,4.4 Jupiters,6.417,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7202/hd-111591-b/
HD 111998 b,108,4.51 Jupiters,6.11006,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7230/hd-111998-b/
HD 112640 b,1055,5 Jupiters,6.53649,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7847/hd-112640-b/
HD 113337 b,118,2.83 Jupiters,6.02078,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6744/hd-113337-b/
HD 113538 b,53,0.36 Jupiters,9.05,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6745/hd-113538-b/
HD 113538 c,53,0.93 Jupiters,9.05,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6746/hd-113538-c/
HD 113996 b,379,6.3 Jupiters,4.77044,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7203/hd-113996-b/
HD 114386 b,91,1.14 Jupiters,8.73,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6747/hd-114386-b/
HD 114613 b,66,0.357 Jupiters,4.85,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6748/hd-114613-b/
HD 114729 b,123,0.825 Jupiters,6.68,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6751/hd-114729-b/
HD 114762 b,131,10.69 Jupiters,7.3,1989,https://exoplanets.nasa.gov/exoplanet-catalog/6749/hd-114762-b/
HD 114783 b,69,1.1 Jupiters,7.56,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6750/hd-114783-b/
HD 114783 c,69,0.611 Jupiters,7.56,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7298/hd-114783-c/
HD 11506 b,167,4.83 Jupiters,7.51,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6572/hd-11506-b/
HD 11506 c,167,0.408 Jupiters,7.51,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6573/hd-11506-c/
HD 115954 b,286,8.29 Jupiters,8.34,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7926/hd-115954-b/
HD 116029 b,402,1.4 Jupiters,7.88,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6752/hd-116029-b/
HD 116029 c,402,1.27 Jupiters,7.88,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7296/hd-116029-c/
HD 117207 b,106,1.926 Jupiters,7.26,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6753/hd-117207-b/
HD 11755 b,767,5.63 Jupiters,6.88269,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7097/hd-11755-b/
HD 117618 b,123,0.174 Jupiters,7.17,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6754/hd-117618-b/
HD 118203 b,301,2.79 Jupiters,8.05,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6755/hd-118203-b/
HD 11964 b,109,0.622 Jupiters,6.41525,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6575/hd-11964-b/
HD 11964 c,109,25 Earths,6.41525,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6576/hd-11964-c/
HD 11977 b,222,6.54 Jupiters,4.68,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6574/hd-11977-b/
HD 120084 b,336,4.5 Jupiters,5.90686,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6756/hd-120084-b/
HD 121504 b,136,1.51 Jupiters,7.54,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6757/hd-121504-b/
HD 124330 b,196,0.75 Jupiters,7.88,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7870/hd-124330-b/
HD 12484 b,158,2.98 Jupiters,8.18,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7115/hd-12484-b/
HD 125390 b,501,22.16 Jupiters,8.21,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7526/hd-125390-b/
HD 125595 b,92,6.3566 Earths,9.03,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6761/hd-125595-b/
HD 125612 b,188,3.1 Jupiters,8.31,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6758/hd-125612-b/
HD 125612 c,188,17.48065 Earths,8.31,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6759/hd-125612-c/
HD 125612 d,188,7.28 Jupiters,8.31,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6760/hd-125612-d/
HD 12648 b,594,1.96 Jupiters,6.98656,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7098/hd-12648-b/
HD 126525 b,123,0.237 Jupiters,7.85,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7421/hd-126525-b/
HD 126614 b,238,0.41 Jupiters,8.81,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6762/hd-126614-b/
HD 12661 b,123,2.43 Jupiters,7.43,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6577/hd-12661-b/
HD 12661 c,123,1.812 Jupiters,7.43,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6578/hd-12661-c/
HD 128311 b,53,1.769 Jupiters,7.48,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6763/hd-128311-b/
HD 128311 c,53,3.789 Jupiters,7.48,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6764/hd-128311-c/
HD 128356 b,85,0.89 Jupiters,8.2411,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7234/hd-128356-b/
HD 129445 b,220,1.6 Jupiters,8.8,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6765/hd-129445-b/
HD 130322 b,104,1.15 Jupiters,8.04,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6766/hd-130322-b/
HD 131496 b,430,1.8 Jupiters,7.8,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6767/hd-131496-b/
HD 131664 b,172,19.12 Jupiters,8.13,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6920/hd-131664-b/
HD 13167 b,486,3.31 Jupiters,8.34,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7353/hd-13167-b/
HD 13189 b,1624,10.95 Jupiters,7.57,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6579/hd-13189-b/
HD 132406 b,231,5.38 Jupiters,8.45,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6768/hd-132406-b/
HD 132563 b,343,1.49 Jupiters,8.928001,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6919/hd-132563-b/
HD 133131 A b,168,1.42 Jupiters,7.66,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7226/hd-133131-a-b/
HD 133131 A c,168,0.42 Jupiters,7.66,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7227/hd-133131-a-c/
HD 133131 B b,167,2.5 Jupiters,8.413,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7228/hd-133131-b-b/
HD 134060 b,78,10.1 Earths,6.29,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7318/hd-134060-b/
HD 134060 c,78,29.29 Earths,6.29,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7319/hd-134060-c/
HD 134987 b,85,1.61 Jupiters,6.47,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6921/hd-134987-b/
HD 134987 c,85,0.82 Jupiters,6.47,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6922/hd-134987-c/
HD 136352 b,48,4.72 Earths,5.65,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7320/hd-136352-b/
HD 136352 c,48,11.24 Earths,5.65,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7321/hd-136352-c/
HD 136352 d,48,8.82 Earths,5.65,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7322/hd-136352-d/
HD 136418 b,343,2.14 Jupiters,7.849,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6923/hd-136418-b/
HD 136925 b,156,0.84 Jupiters,7.91433,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7878/hd-136925-b/
HD 137388 b,132,0.2 Jupiters,8.71,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6925/hd-137388-b/
HD 137496 b,507,4.04 Earths,9.899,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8047/hd-137496-b/
HD 137496 c,507,7.66 Jupiters,9.899,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8048/hd-137496-c/
HD 13808 b,92,11.2 Earths,8.36,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7825/hd-13808-b/
HD 13808 c,92,9.96 Earths,8.36,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7826/hd-13808-c/
HD 13908 b,259,0.865 Jupiters,7.52,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6580/hd-13908-b/
HD 13908 c,259,5.13 Jupiters,7.52,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6581/hd-13908-c/
